hashtag,link,label
chửi_thề,https://www.tiktok.com/@vietannew/video/7149403862724594970,harmful
18plus,https://www.tiktok.com/@nana_sirina/video/7314540051256397057,harmful
selfcare,https://www.tiktok.com/@gihli.selfcare/video/7514891876873276690,not_harmful
learning,https://www.tiktok.com/@crazymoon247/video/7474228364597890311,not_harmful
scandal,https://www.tiktok.com/@etvscandal/video/7561328120477928705,harmful
bikini,https://www.tiktok.com/@vitamin.gi85/video/7556203621365452039,harmful
bikini,https://www.tiktok.com/@bang_andra79/video/7261088882060561670,harmful
lifehack,https://www.tiktok.com/@dsmukiet1993/video/7569928274277567762,not_harmful
bay_lắc,https://www.tiktok.com/@son_noble/video/7006289575349914907,harmful
bóc_phốt,https://www.tiktok.com/@pht.con.bthan.c/video/7550662453797850376,harmful
thuthach,https://www.tiktok.com/@thuthachanuongvn/video/7428572890838158609,harmful
car,https://www.tiktok.com/@carchronicles65/video/7569305389552962839,not_harmful
art,https://www.tiktok.com/@connayodaycuaxh/video/7566934905066622229,not_harmful
art,https://www.tiktok.com/@dimahuu/video/7369318964964494597,not_harmful
thuycung,https://www.tiktok.com/@blogtamsu.nghenghiep/video/7551339155867913480,not_harmful
troll,https://www.tiktok.com/@pntmusic25/video/7555015869072444679,harmful
nature,https://www.tiktok.com/@pink_pig777/video/7537006940438662418,not_harmful
music,https://www.tiktok.com/@music202_/video/7533205815554034952,not_harmful
bay_lắc,https://www.tiktok.com/@ke.doc.hanh123/video/7553312595931843847,harmful
car,https://www.tiktok.com/@forrestsautoreviews/video/7550356678437244215,not_harmful
review,https://www.tiktok.com/@vnstarmedia.vn/video/7537945476285386005,not_harmful
thuthach,https://www.tiktok.com/@hoangtocdo2k5/video/7555387067245677844,harmful
smoking,https://www.tiktok.com/@birumonyet05/video/7377230244375203078,harmful
study,https://www.tiktok.com/@hanghamhoc145/video/7470860584859553031,not_harmful
inspiration,https://www.tiktok.com/@martinez_motivation/video/7334178248877722922,not_harmful
comedy,https://www.tiktok.com/@sasha_ulyasha/video/7554745195024157974,not_harmful
gáixinh,https://www.tiktok.com/@ch.flow.gi.xinh/video/7301920414601628936,harmful
travelvlog,https://www.tiktok.com/@jaegentan/video/7434860018962353416,not_harmful
reviewphim,https://www.tiktok.com/@reviewphimsin/video/7506766602055077138,not_harmful
sport,https://www.tiktok.com/@.airhapsody/video/7437345130195045640,not_harmful
game,https://www.tiktok.com/@shepppiefbv/video/7479742003513691400,not_harmful
bóc_phốt,https://www.tiktok.com/@phot.het1/video/7525057337153817863,harmful
weirdchallenge,https://www.tiktok.com/@_.c4v3t0wn_/video/7551409689032936726,harmful
pet,https://www.tiktok.com/@englixy6/video/7538797086414867767,not_harmful
rượu,https://www.tiktok.com/@thuhuyen2k_/video/7569617846502739208,harmful
lifehack,https://www.tiktok.com/@meolamdephay2/video/7568304885393935636,not_harmful
bói_bài,https://www.tiktok.com/@phanthimydung87/video/7519070875967081744,harmful
inspiration,https://www.tiktok.com/@on.the.upside/video/7281048171302702379,not_harmful
volunteer,https://www.tiktok.com/@h.hchiz/video/7463405414454005010,not_harmful
plant,https://www.tiktok.com/@plant9058/video/7559559755249847607,not_harmful
xem_bói,https://www.tiktok.com/@vanlifecode/video/7504714718762798343,harmful
chửi_thề,https://www.tiktok.com/@caotruongthinh7/video/7507107616057855250,harmful
gianghomang,https://www.tiktok.com/@gianghomang50/video/7501897228135550215,harmful
art,https://www.tiktok.com/@connayodaycuaxh/video/7569152952804379924,not_harmful
music,https://www.tiktok.com/@trvzhmz/video/7531401309459647751,not_harmful
science,https://www.tiktok.com/@astro_physics3/video/7190725502326279451,not_harmful
environment,https://www.tiktok.com/@environmentandlove_/video/7142725445589699867,not_harmful
tín_dụng_đen,https://www.tiktok.com/@lebaophaply4/video/7471163462069112072,harmful
nature,https://www.tiktok.com/@v.goldenwaves/video/7565322575308475703,not_harmful
reactiondrama,https://www.tiktok.com/@quangdac2303/video/7568084680826686741,harmful
recipe,https://www.tiktok.com/@snan.k.vlogs/video/7481532343757344023,not_harmful
reading,https://www.tiktok.com/@silly.ieltssharing/video/7546462773622934792,not_harmful
cat,https://www.tiktok.com/@orange.cat2067/video/7556104979283594510,not_harmful
toxic,https://www.tiktok.com/@shadowntali/video/7563842397000469778,harmful
seductive,https://www.tiktok.com/@kanglibi999/video/7550701497026137352,harmful
drunk,https://www.tiktok.com/@natalia.nowak045/video/7484166556205731114,harmful
chửi_thề,https://www.tiktok.com/@dtran55/video/7255558002583981317,harmful
sport,https://www.tiktok.com/@gymgoddesstv/video/7341019744708988167,not_harmful
nauan,https://www.tiktok.com/@muusinhmienque1/video/7551390240934481159,not_harmful
education,https://www.tiktok.com/@medical_universe_3d/video/7530541570311884063,not_harmful
streetfight,https://www.tiktok.com/@yasemine.monaco/video/7481779522942143766,harmful
volunteer,https://www.tiktok.com/@khuyen.iunuoc/video/7468739440555478290,not_harmful
phóng_lợn,https://www.tiktok.com/@quykhokhao8/video/7563541606217878792,harmful
plant,https://www.tiktok.com/@visiblework3/video/7558412462970785042,not_harmful
makeup,https://www.tiktok.com/@tomthichanbanh/video/7525485564682980615,not_harmful
giadinh,https://www.tiktok.com/@mebatngusom.12/video/7512857222221778192,not_harmful
meditation,https://www.tiktok.com/@amit.bkk/video/7514284903240944904,not_harmful
fitness,https://www.tiktok.com/@fitologylab/video/7563704639493852447,not_harmful
meditation,https://www.tiktok.com/@kundalini_mattia/video/7516498184034635030,not_harmful
psychic,https://www.tiktok.com/@psychicsbetty/video/7514910619875675435,harmful
book,https://www.tiktok.com/@nhangtailocgiasi/video/7524695700379028743,not_harmful
ancungtiktok,https://www.tiktok.com/@hanjiun/video/7554012207231618324,not_harmful
book,https://www.tiktok.com/@thegioitrinhtham0/video/7517964709664951559,not_harmful
car,https://www.tiktok.com/@sav.edits001/video/7565882307685469462,not_harmful
fitness,https://www.tiktok.com/@liss.thl/video/7271649731305147680,not_harmful
smoking,https://www.tiktok.com/@revaldo_288/video/7379236792375004422,harmful
funny,https://www.tiktok.com/@bananaslide5/video/7532626212074704136,not_harmful
comedy,https://www.tiktok.com/@cuiyaeonz1w/video/7569626607153843469,not_harmful
fashion,https://www.tiktok.com/@chin150700/video/7535426044182990098,not_harmful
travel,https://www.tiktok.com/@nihao.trip/video/7560173551052000520,not_harmful
cat,https://www.tiktok.com/@cat.sheri.kittens/video/7568964130627980555,not_harmful
alcohol,https://www.tiktok.com/@2167271309maitrong/video/7569876573269019920,harmful
reading,https://www.tiktok.com/@esmeinghamreads/video/7556311683736685846,not_harmful
lừa_đảo,https://www.tiktok.com/@nguoilaoi659/video/7557510324484656392,harmful
scam,https://www.tiktok.com/@kcten7/video/7568707217038314759,harmful
sachhay,https://www.tiktok.com/@sachhay.vi/video/7561661547517381895,not_harmful
giadinh,https://www.tiktok.com/@thuhong_2906/video/7558342601946991890,not_harmful
food,https://www.tiktok.com/@dlameats/video/7496539326294035754,not_harmful
seductive,https://www.tiktok.com/@monicasilviakwiecien/video/7536334289202466104,harmful
tarotreading,https://www.tiktok.com/@kimiitarot689/video/7332473892721806600,harmful
bullying,https://www.tiktok.com/@khaiisaja._14/video/7525332673393396998,harmful
dog,https://www.tiktok.com/@cn.pet/video/7514569185280724242,not_harmful
review,https://www.tiktok.com/@newsfastvn/video/7535695600419933447,not_harmful
bóc_phốt,https://www.tiktok.com/@nguyevjxk7m/video/7537256470451113234,harmful
thuthach,https://www.tiktok.com/@langhaisan51/video/7492438027613015303,harmful
inspiration,https://www.tiktok.com/@growthofwisdom/video/7512155087528135959,not_harmful
trippy,https://www.tiktok.com/@trippyregime.420/video/7212330152016071942,harmful
flirt,https://www.tiktok.com/@itsyourchel/video/7020818532086648091,harmful
sport,https://www.tiktok.com/@kae1ro/video/7453457403263077654,not_harmful
superstition,https://www.tiktok.com/@theplaceofmystery/video/7560288401224781078,harmful
coding,https://www.tiktok.com/@codex_kg/video/7483299401813740807,not_harmful
congnghe,https://www.tiktok.com/@duyluandethuong/video/7249563006764354822,not_harmful
book,https://www.tiktok.com/@veiledvice/video/7415734686007184658,not_harmful
thethao,https://www.tiktok.com/@methethaos/video/7543132909339806997,not_harmful
xem_bói,https://www.tiktok.com/@tamlinhbavasud/video/7394077456770125072,harmful
congnghe,https://www.tiktok.com/@nguyensang.review/video/7208488465732832539,not_harmful
drunk,https://www.tiktok.com/@therushworthfamily/video/7223262433773636869,harmful
diy,https://www.tiktok.com/@.bright_ideas/video/7499837392308718878,not_harmful
xem_bói,https://www.tiktok.com/@thanhnguyenky/video/7544383281681239318,harmful
dog,https://www.tiktok.com/@bunquystoc/video/7541636417282182408,not_harmful
tech,https://www.tiktok.com/@ngxcnguyen04/video/7451457769489648904,not_harmful
weirdchallenge,https://www.tiktok.com/@rime.pas/video/7564499254912322824,harmful
education,https://www.tiktok.com/@codex_mind/video/7563791366220680461,not_harmful
study,https://www.tiktok.com/@aa0001tlha/video/7565527832739187988,not_harmful
quotes,https://www.tiktok.com/@hurt.myheart/video/7498808138662038815,not_harmful
sport,https://www.tiktok.com/@sebwdc/video/7519354528764792069,not_harmful
toxic,https://www.tiktok.com/@kpopvibes_only/video/7466859103462231318,harmful
bikini,https://www.tiktok.com/@itv.kyuc2008/video/7569185376959581458,harmful
recipe,https://www.tiktok.com/@eirene_belle/video/7541447378331634974,not_harmful
travelvlog,https://www.tiktok.com/@dearsummu/video/7534934366380657928,not_harmful
environment,https://www.tiktok.com/@huongtra09.12/video/7566213136508914951,not_harmful
podchill,https://www.tiktok.com/@podchill/video/7553282324201327880,harmful
darkhumor,https://www.tiktok.com/@eternalxbytes/video/7546668217092164878,harmful
podchill,https://www.tiktok.com/@minhlagin96/video/7491534823056608520,harmful
bikini,https://www.tiktok.com/@tramymyl4gi/video/7457830095554727186,harmful
bói_toán,https://www.tiktok.com/@camualua/video/7563605958581095700,harmful
book,https://www.tiktok.com/@blairlikesbooks/video/7552209947681951007,not_harmful
fakenews,https://www.tiktok.com/@dzbb/video/7506057890914929941,harmful
nature,https://www.tiktok.com/@icelandicfarm/video/7414294583946874144,not_harmful
reviewphim,https://www.tiktok.com/@review.phim.hay1403/video/7546081629039594759,not_harmful
bói_toán,https://www.tiktok.com/@vuivesimkoh/video/7546784619195043093,harmful
lifehack,https://www.tiktok.com/@safaknovruz/video/7566254621249916181,not_harmful
ancungtiktok,https://www.tiktok.com/@ansapsaigon/video/7566907124526173447,not_harmful
seductive,https://www.tiktok.com/@amamoslevymontes/video/7231396352524160262,harmful
fight,https://www.tiktok.com/@fight100kickboxingeasy/video/7559228240028552466,harmful
coding,https://www.tiktok.com/@codewithfin/video/7553212846604094737,not_harmful
gai18,https://www.tiktok.com/@phamhong2z/video/7549780825307417874,harmful
sport,https://www.tiktok.com/@sporttvportugal/video/7569735945780530464,not_harmful
dog,https://www.tiktok.com/@special.africa/video/7567970643568905492,not_harmful
fashion,https://www.tiktok.com/@lusi_uk1/video/7568882717941697806,not_harmful
travel,https://www.tiktok.com/@uplifted_1999/video/7485917070316637447,not_harmful
makeup,https://www.tiktok.com/@ngobaonhixx/video/7567333733498408199,not_harmful
podchill,https://www.tiktok.com/@phuonglin.63/video/7308614027565927698,harmful
funny,https://www.tiktok.com/@asfandyarbaz/video/7568912855332932882,not_harmful
travel,https://www.tiktok.com/@iam.riss14/video/7529896224485412101,not_harmful
sachhay,https://www.tiktok.com/@sachhay7days_official/video/7349088274322820354,not_harmful
plant,https://www.tiktok.com/@kagurazakarblx/video/7569942524773649685,not_harmful
makeup,https://www.tiktok.com/@lathibaotrinh/video/7555047624873741586,not_harmful
recipe,https://www.tiktok.com/@nguyenhimatto/video/7340588910134725889,not_harmful
plant,https://www.tiktok.com/@ratladethuongg/video/7474857088326438152,not_harmful
bullying,https://www.tiktok.com/@doingwellz0/video/7052718561965444358,harmful
comedy,https://www.tiktok.com/@food_tx/video/7563191307045211414,not_harmful
meditation,https://www.tiktok.com/@nataliaontheway/video/7248536503746333978,not_harmful
travelvlog,https://www.tiktok.com/@capcut_huutuyen77/video/7415265302465776903,not_harmful
selfcare,https://www.tiktok.com/@webreathesuccess/video/7450641728035507476,not_harmful
nauan,https://www.tiktok.com/@sa.n0739/video/7566879544339090706,not_harmful
travel,https://www.tiktok.com/@vietnamaround/video/7368796355688516882,not_harmful
scam,https://www.tiktok.com/@ongcunon2k9/video/7561452116376571154,harmful
book,https://www.tiktok.com/@h_any202/video/7500457609913306386,not_harmful
science,https://www.tiktok.com/@scientificfact30s/video/7535643641398758674,not_harmful
coding,https://www.tiktok.com/@arczhiee/video/7566218561358712071,not_harmful
bullying,https://www.tiktok.com/@for.emptech_onli/video/7310212384998690054,harmful
weirdchallenge,https://www.tiktok.com/@sammyhelene/video/7047625029340794158,harmful
cat,https://www.tiktok.com/@sr_kittyyyy/video/7478335302604655890,not_harmful
body,https://www.tiktok.com/@0nlygiirlss/video/7518752457816673558,harmful
travelvlog,https://www.tiktok.com/@clarissaacindy/video/7340328601067326741,not_harmful
book,https://www.tiktok.com/@trn.th.thng9081/video/7441829325323767047,not_harmful
tín_dụng_đen,https://www.tiktok.com/@lebaophaply5/video/7499704940965760263,harmful
smoking,https://www.tiktok.com/@sheeshaloves1/video/7258674465620495642,harmful
nature,https://www.tiktok.com/@justdoit1410/video/7550319637322419464,not_harmful
gáixinh,https://www.tiktok.com/@gai.xinh.tv2/video/7487528359145000247,harmful
fitness,https://www.tiktok.com/@intensityfit_1/video/7529908430878870802,not_harmful
weirdchallenge,https://www.tiktok.com/@nathaniel_hughes/video/6950730100245597445,harmful
diy,https://www.tiktok.com/@diy.projectd/video/7414987889370582305,not_harmful
game,https://www.tiktok.com/@juventus/video/7532843894891924758,not_harmful
inspiration,https://www.tiktok.com/@mhaninyexql/video/7536100624379694367,not_harmful
review,https://www.tiktok.com/@xoaichuaaudiofull/video/7556657083081428240,not_harmful
vape,https://www.tiktok.com/@rojicakes3/video/7169622902030126363,harmful
fashion,https://www.tiktok.com/@ceohangtran.official/video/7505335288638606599,not_harmful
thuycung,https://www.tiktok.com/@safari.ph.quc/video/7567687808698141972,not_harmful
scandal,https://www.tiktok.com/@oanhptttt/video/7285683940046736642,harmful
thuycung,https://www.tiktok.com/@linh_tripify/video/7530132192878480658,not_harmful
travel,https://www.tiktok.com/@capcut_huuthinh/video/7456238084112403719,not_harmful
food,https://www.tiktok.com/@xeniahelenaa/video/7509111940422110486,not_harmful
food,https://www.tiktok.com/@jiniphee/video/7386874903678553375,not_harmful
alcohol,https://www.tiktok.com/@conjeburi/video/7528989685671152902,harmful
selfcare,https://www.tiktok.com/@cobetocmay_/video/7547314943117364488,not_harmful
dog,https://www.tiktok.com/@nht.minh739/video/7559495281671261456,not_harmful
dog,https://www.tiktok.com/@hng.n.chip/video/7566956331970678023,not_harmful
gọi_hồn,https://www.tiktok.com/@hai_hon/video/7306865272143547655,harmful
darkhumor,https://www.tiktok.com/@the_other_carrie/video/7533434095754300702,harmful
ghosthunting,https://www.tiktok.com/@xdianakins/video/7569715542618017038,harmful
car,https://www.tiktok.com/@diflameoffc/video/7568234954996337976,not_harmful
funny,https://www.tiktok.com/@tiktok.funny29/video/7565996590570278175,not_harmful
coding,https://www.tiktok.com/@havyy.2008/video/7559120622119406866,not_harmful
motivation,https://www.tiktok.com/@david_goggins50/video/7464218462857186582,not_harmful
meditation,https://www.tiktok.com/@iamlarasophiee/video/7520316746419555606,not_harmful
pet,https://www.tiktok.com/@_liuliune/video/7446072885074021653,not_harmful
education,https://www.tiktok.com/@kidiifun/video/7565576537236311318,not_harmful
gọi_hồn,https://www.tiktok.com/@hanhtrinh_giacngo/video/7494583343212678421,harmful
ancungtiktok,https://www.tiktok.com/@khaikhampha/video/7255658132947488005,not_harmful
tín_dụng_đen,https://www.tiktok.com/@lebaophaply4/video/7510869390481476882,harmful
dog,https://www.tiktok.com/@charlie_the_griffon/video/7458988877307579653,not_harmful
dog,https://www.tiktok.com/@hieukienthucj1x/video/7568792237807553812,not_harmful
food,https://www.tiktok.com/@paulylong/video/7454219705440636203,not_harmful
tín_dụng_đen,https://www.tiktok.com/@lebaophaply5/video/7541976233035222290,harmful
music,https://www.tiktok.com/@midnightmusicvn/video/7557730388647398674,not_harmful
sport,https://www.tiktok.com/@deal_farm/video/7514610927547714872,not_harmful
plant,https://www.tiktok.com/@plantslife31/video/7567936887462169887,not_harmful
thethao,https://www.tiktok.com/@pvymiahmy/video/7563577393403677973,not_harmful
music,https://www.tiktok.com/@miyu_piano/video/7562908598305557767,not_harmful
bikini,https://www.tiktok.com/@zy45006810/video/7258178753874922753,harmful
fight,https://www.tiktok.com/@mma.fight.club/video/7389324284327480581,harmful
pet,https://www.tiktok.com/@funnypet.vne/video/7211121465255562539,not_harmful
gọi_hồn,https://www.tiktok.com/@gi.vn75/video/7556846782030957840,harmful
gáixinh,https://www.tiktok.com/@pe.xinhdep/video/7281933599241194760,harmful
đòi_nợ,https://www.tiktok.com/@giangcoi190100/video/7210995826858970394,harmful
chửi,https://www.tiktok.com/@andendethuong/video/7564774243418852626,harmful
nhaycam,https://www.tiktok.com/@skincarejerry/video/7525386217395899666,harmful
alcohol,https://www.tiktok.com/@zacfilmedit/video/7553284133133339959,harmful
book,https://www.tiktok.com/@laireading/video/7229399623314525446,not_harmful
review,https://www.tiktok.com/@beechamchi1m53/video/7491640223823187207,not_harmful
shockcontent,https://www.tiktok.com/@mrbean/video/6719103916010687750,harmful
thethao,https://www.tiktok.com/@tuha_103/video/7276396787500469506,not_harmful
darkhumor,https://www.tiktok.com/@randomrnking/video/7522738674165910791,harmful
motivation,https://www.tiktok.com/@dongluc_radio/video/7343588107322707202,not_harmful
cat,https://www.tiktok.com/@meow.diaryz/video/7421486965423459601,not_harmful
lifehack,https://www.tiktok.com/@mo.vt.cuc.sng31/video/7558135238128422162,not_harmful
game,https://www.tiktok.com/@officialgamerhp/video/7291890137540185346,not_harmful
bói_bài,https://www.tiktok.com/@punnabati/video/7558122518620458241,harmful
fitness,https://www.tiktok.com/@erique.li/video/7417662003650563335,not_harmful
study,https://www.tiktok.com/@_stdwmeichan_/video/7510281113126980871,not_harmful
recipe,https://www.tiktok.com/@kari_cooking/video/7513957002436037910,not_harmful
plant,https://www.tiktok.com/@sterardblox/video/7568743187385191698,not_harmful
thuthach,https://www.tiktok.com/@minhdatstore.vn/video/7569443002372869384,harmful
reading,https://www.tiktok.com/@chikimhoang0310/video/7333047117776276738,not_harmful
weirdchallenge,https://www.tiktok.com/@lilyleatherwood/video/6760705827876752645,harmful
drama,https://www.tiktok.com/@viank.anugrah/video/7525986914193657108,harmful
lừa_đảo,https://www.tiktok.com/@chuaheee00/video/7313439092925123842,harmful
weirdchallenge,https://www.tiktok.com/@juhiii_p/video/7157066597604117766,harmful
diy,https://www.tiktok.com/@tuntunstationery/video/7563487220741491986,not_harmful
seductive,https://www.tiktok.com/@aibikinibabes/video/7486222204451966230,harmful
car,https://www.tiktok.com/@caredits0705/video/7169097895449201926,not_harmful
psychic,https://www.tiktok.com/@intuitionlive/video/7568506975105944854,harmful
game,https://www.tiktok.com/@dalila.animation/video/7521025281604209942,not_harmful
reviewphim,https://www.tiktok.com/@reviewphimhay843/video/7469061981400567058,not_harmful
nature,https://www.tiktok.com/@authenticvibes00/video/7203873509905354027,not_harmful
sexy,https://www.tiktok.com/@185girlfriend/video/7567376410130615582,harmful
body,https://www.tiktok.com/@mayesty09/video/7557226242341080376,harmful
book,https://www.tiktok.com/@veiledvice/video/7505553481013447954,not_harmful
gianghomang,https://www.tiktok.com/@keduatin1102/video/7569826452615515410,harmful
nhaycam,https://www.tiktok.com/@gauem2204/video/7515073447739821320,harmful
thuthach,https://www.tiktok.com/@nho_nha_trang/video/7563666636381703479,harmful
weirdchallenge,https://www.tiktok.com/@laramariekremer/video/7444261582546275606,harmful
music,https://www.tiktok.com/@tuna2hog9daheo/video/7532708908134075656,not_harmful
trippy,https://www.tiktok.com/@baddiebihjess/video/7569774272533499166,harmful
đòi_nợ,https://www.tiktok.com/@djtuso/video/7195723237857201435,harmful
nauan,https://www.tiktok.com/@goodcsrk1ot/video/7256266177981320475,not_harmful
study,https://www.tiktok.com/@david.study3/video/7568034285345623304,not_harmful
bói_toán,https://www.tiktok.com/@tranvutuvidichso/video/7550674210906000647,harmful
weirdchallenge,https://www.tiktok.com/@itskjclips/video/7543365293846859022,harmful
nauan,https://www.tiktok.com/@shoplinhlinh1688/video/7565909602672413973,not_harmful
giadinh,https://www.tiktok.com/@lyhansaraa/video/7546662969652808980,not_harmful
bay_lắc,https://www.tiktok.com/@chuadutroi210/video/7555107906245496082,harmful
funny,https://www.tiktok.com/@lovepets_001/video/7567731874697612574,not_harmful
recipe,https://www.tiktok.com/@foodierandy/video/7568886198924496149,not_harmful
fitness,https://www.tiktok.com/@fitness__tip/video/7337588824333208839,not_harmful
food,https://www.tiktok.com/@dou57dou/video/7409975377830874373,not_harmful
funny,https://www.tiktok.com/@loonymemes/video/7324040211460066593,not_harmful
fashion,https://www.tiktok.com/@rumseven/video/7483856517783981330,not_harmful
nature,https://www.tiktok.com/@_m_b_18/video/7547777507446099207,not_harmful
troll,https://www.tiktok.com/@petcung_7/video/7454084343263153416,harmful
volunteer,https://www.tiktok.com/@jeannealmadin/video/7547560395611950344,not_harmful
art,https://www.tiktok.com/@mihai.fashion/video/7484239946107178247,not_harmful
superstition,https://www.tiktok.com/@theplaceofmystery/video/7525220844704943382,harmful
reviewphim,https://www.tiktok.com/@hiplaygiaitri/video/7569450669162220818,not_harmful
selfcare,https://www.tiktok.com/@nhoiunho/video/7507488097286753543,not_harmful
recipe,https://www.tiktok.com/@aflavorfulbite/video/7566237194558491917,not_harmful
plant,https://www.tiktok.com/@dungnongdantichcuc/video/7567554394678594834,not_harmful
cat,https://www.tiktok.com/@meo508/video/7569584876832197909,not_harmful
bikini,https://www.tiktok.com/@trn.babii/video/7531593749449723154,harmful
shockcontent,https://www.tiktok.com/@babymundo7/video/7308666559751359749,harmful
sachhay,https://www.tiktok.com/@sachhayexpress/video/7258491561460206853,not_harmful
seductive,https://www.tiktok.com/@tap_mlem/video/7501196908602330376,harmful
selfcare,https://www.tiktok.com/@tyberry_/video/7535067136448793864,not_harmful
trippy,https://www.tiktok.com/@visualatelier8/video/7299883703180823841,harmful
chửi,https://www.tiktok.com/@trannioo/video/7544637641329839381,harmful
nature,https://www.tiktok.com/@macpexplores/video/7314619866470747425,not_harmful
reading,https://www.tiktok.com/@antonioparlati/video/7467211242428484886,not_harmful
game,https://www.tiktok.com/@kazugames20/video/7426376300983586064,not_harmful
book,https://www.tiktok.com/@zennova__/video/7198946450099703066,not_harmful
bói_bài,https://www.tiktok.com/@gieoduyen6868/video/7538733169877519623,harmful
nauan,https://www.tiktok.com/@thaonhieuchuyen/video/7504992828737555730,not_harmful
gai18,https://www.tiktok.com/@angng01/video/7515246078069869831,harmful
thuycung,https://www.tiktok.com/@ovtkgiaidoancuoi27/video/7513590711401401608,not_harmful
hầu_đồng,https://www.tiktok.com/@haibangmoon1610/video/7563503789982944519,harmful
flirt,https://www.tiktok.com/@flirt643/video/7281916478352444677,harmful
game,https://www.tiktok.com/@sifmonn/video/7485971273978285320,not_harmful
healthy,https://www.tiktok.com/@healthcareboy/video/7560764590401932562,not_harmful
superstition,https://www.tiktok.com/@tahminatalks/video/7375155982600621317,harmful
travel,https://www.tiktok.com/@travel.lifee7/video/7562320430414040350,not_harmful
coding,https://www.tiktok.com/@minhng.info/video/7568423512570957064,not_harmful
cat,https://www.tiktok.com/@chillcatco/video/7526827149186059538,not_harmful
thethao,https://www.tiktok.com/@thethao247.vn/video/7557942284059200775,not_harmful
prankgonewrong,https://www.tiktok.com/@realeyesonly/video/7515754084410952967,harmful
inspiration,https://www.tiktok.com/@motiversity/video/7546357399746006279,not_harmful
art,https://www.tiktok.com/@han_depzaivlll/video/7291263826815765761,not_harmful
funny,https://www.tiktok.com/@tiktok.funny29/video/7565996587881745694,not_harmful
fortuneteller,https://www.tiktok.com/@haneenx47/video/6889188690757766401,harmful
study,https://www.tiktok.com/@nyaridayo/video/7568829161704426772,not_harmful
environment,https://www.tiktok.com/@ieltsikesstudy/video/7518743835736919312,not_harmful
plant,https://www.tiktok.com/@flowerlife008/video/7150107805549120774,not_harmful
tín_dụng_đen,https://www.tiktok.com/@lebaophaply4/video/7497446889516813576,harmful
nature,https://www.tiktok.com/@ben_b219/video/7512934429724134678,not_harmful
fight,https://www.tiktok.com/@krikakapetinha/video/7018237269534412037,harmful
ghosthunting,https://www.tiktok.com/@drewbinsky/video/7567086088041303307,harmful
reactiondrama,https://www.tiktok.com/@d.max1503/video/7568580129278954760,harmful
science,https://www.tiktok.com/@sciepro/video/7516543420169456918,not_harmful
drama,https://www.tiktok.com/@msreelshort/video/7282469358671056171,harmful
travelvlog,https://www.tiktok.com/@capcut_huutuyen77/video/7417499275665476871,not_harmful
environment,https://www.tiktok.com/@brookemonk366/video/7568427620099001614,not_harmful
selfcare,https://www.tiktok.com/@quarxery.mexico/video/7486059910510267703,not_harmful
tech,https://www.tiktok.com/@tgz_ftm/video/7564682473204894996,not_harmful
shockcontent,https://www.tiktok.com/@tony_del_valle/video/7248704649539128619,harmful
coding,https://www.tiktok.com/@literary.thoughtss/video/7537014582263418134,not_harmful
music,https://www.tiktok.com/@anhthaidz20/video/7504501221399710984,not_harmful
recipe,https://www.tiktok.com/@thewoodfiregirl/video/7567386004772965663,not_harmful
giadinh,https://www.tiktok.com/@cm.canh.ca.b/video/7499109152543788295,not_harmful
gáixinh,https://www.tiktok.com/@phuonglinhcutina/video/7460114735107755271,harmful
rượu,https://www.tiktok.com/@hoang2kbg/video/7565530384792931592,harmful
selfcare,https://www.tiktok.com/@princeofdi5aster/video/7445760419924413728,not_harmful
congnghe,https://www.tiktok.com/@reviewcotam69/video/7373658347993697553,not_harmful
coding,https://www.tiktok.com/@luchv_1/video/7399228379653852434,not_harmful
phóng_lợn,https://www.tiktok.com/@hainhung300321/video/7540151760116092168,harmful
vape,https://www.tiktok.com/@mangcesrepaint/video/7430047354574703878,harmful
reviewphim,https://www.tiktok.com/@namthichfilm/video/7567254084583951632,not_harmful
streetfight,https://www.tiktok.com/@welovecarsmm/video/7304041255061720363,harmful
fakenews,https://www.tiktok.com/@tomusagich/video/6869328020537117953,harmful
chửi_thề,https://www.tiktok.com/@khanhdat_cute_fl/video/7421213504327191826,harmful
superstition,https://www.tiktok.com/@kattoksthai/video/6973012363704290565,harmful
scam,https://www.tiktok.com/@vuong.nguyen0634/video/7569118056132267272,harmful
game,https://www.tiktok.com/@huyvq_44/video/7539748681503837448,not_harmful
congnghe,https://www.tiktok.com/@muagi.reviewdo/video/7411910012274068743,not_harmful
thuycung,https://www.tiktok.com/@ngocanh2546/video/7483844377266244872,not_harmful
mê_tín_dị_đoan,https://www.tiktok.com/@suckhoevietbdt/video/7432499581276916999,harmful
gáixinh,https://www.tiktok.com/@yan.vn94/video/7553885650307550485,harmful
game,https://www.tiktok.com/@fbthuanrua/video/7566846332581842197,not_harmful
ancungtiktok,https://www.tiktok.com/@dianthoii_/video/7261825013777468690,not_harmful
bói_toán,https://www.tiktok.com/@vulongdaotao/video/7382039005472230672,harmful
study,https://www.tiktok.com/@ivyhocbai/video/7429755804833549575,not_harmful
thethao,https://www.tiktok.com/@1nghiemtucboiz/video/7475628442839534856,not_harmful
smoking,https://www.tiktok.com/@macumbina/video/7402024735091051809,harmful
giadinh,https://www.tiktok.com/@tranquocbao122/video/7518631201863748872,not_harmful
cat,https://www.tiktok.com/@cutecatvi/video/7496280891598343470,not_harmful
recipe,https://www.tiktok.com/@stephaniecooks1/video/7569411958336769298,not_harmful
